arrived_at,num_prefill_tokens,num_decode_tokens
504.33267123145237,202,5
504.8695758384197,118,63
505.48485903424705,132,111
508.7687756624008,96,84
509.25484201690654,131,305
509.36200603461714,162,202
512.2997160898861,459,124
515.2315106236031,88,38
515.3137847739544,624,393
516.8568354477196,97,26
517.4400265516387,130,506
518.8343887477328,215,272
518.9225993130552,163,68
519.9636295746358,97,67
520.0363020027639,114,72
521.2274268501382,127,216
521.9232860327782,548,4
522.0140013203387,131,169
522.1652139871671,126,322
522.8862733751812,164,344
524.0105443500518,118,380
524.0507263165853,104,102
525.1470514789421,78,31
526.5270483034595,121,142
527.684946323347,398,19
529.4318732567939,158,171
529.9410766121403,79,42
530.1539110089735,166,282
530.9995620747188,135,214
531.2923961950487,113,174
532.0084299877358,258,305
532.1856077510806,73,597
532.5913169893016,151,83
532.9852274518988,637,41
533.6531265013917,611,15
534.9163343843736,116,242
538.1591319358462,201,388
538.4447464314493,137,78
540.9395457872768,60,570
542.0846842597542,632,29
542.3939288675151,176,456
542.608894220139,147,313
542.6762215575144,119,285
542.815926749529,357,116
543.1619408539899,115,159
543.6464075938062,111,26
545.0515091647089,241,738
546.6207780391123,124,132
547.0897334946757,52,65
550.5436693399434,357,244
550.6078079102284,110,51
550.6920643100724,474,224
551.6694584657273,105,569
553.0848520248057,741,308
554.5683587387446,148,353
555.0459824459563,539,183
556.7298742706307,142,582
556.8226145993577,125,149
560.2106192335428,127,90
560.960046037343,113,729
564.5768004937397,216,162
564.5949243378216,124,76
565.0934120492027,123,141
566.3218252682547,251,260
566.3671519334886,107,786
566.4157520333581,102,146
566.6683718034287,130,10
567.5271953270352,187,264
567.9664348791015,171,117
568.064548855955,191,98
568.4543950840839,174,323
568.457839713469,697,35
574.2031962905992,131,167
575.2462462979306,120,360
577.4789693615943,174,80
580.60052472344,285,675
580.6788296860593,210,30
582.3618596860299,125,107
583.2609720448612,115,95
583.5124756079564,82,25
584.1861754518086,65,727
585.1550496503551,211,71
586.0984231559538,106,695
586.7831565825757,95,214
587.8898654739571,161,101
588.1420770188624,267,210
588.3265831079494,63,651
588.426096276556,101,58
588.4440731244327,158,564
588.8228311299308,780,36
589.9640048250436,159,259
591.2686172732358,414,254
591.371412783766,114,267
592.3774224378043,150,298
592.4224188074752,149,265
592.4657992615381,115,64
592.8044721038327,120,40
593.1062398904428,568,201
593.5654748401253,560,6
593.5933720850883,241,43
594.9062747122894,882,9
596.4503326401422,131,272
596.60345983565,118,38
